id,title,body,created_at,rate,recommendation_status,is_buyer,product_id,advantages,disadvantages,likes,dislikes,seller_title,seller_code,true_to_size_rate
44376394,,خوبه و سرگرم کنندس,25 دی 1401,4.0,recommended,True,2761241,,,0,0,تامین کالای ملودی,A2REW,
44300210,,خیلی خوبه ,24 دی 1401,5.0,,True,2761241,,,0,0,تامین کالای ملودی,A2REW,
44208997,,عالی بود پیشنهاد میشه,22 دی 1401,5.0,recommended,True,2761241,,,0,0,سام تاپ,AP2HF,
43955295,خوب,توصیه میکنم آدم و به گذشته میبره,15 دی 1401,4.0,recommended,True,2761241,,,0,0,تامین کالای ملودی,A2REW,
43949568,,خوبه خوشگله,15 دی 1401,5.0,,False,2761241,,,0,0,,,
43877191,,خوشگل و نوستالژی ,14 دی 1401,5.0,recommended,True,2761241,,,0,0,تامین کالای ملودی,A2REW,
43834167,,هنوز استفاده نکردم ولی بچه بودم داشتم از اینا خیلی باحاله اندازه این بزرگتره تقریبا ۲۰ سانت میشه ,12 دی 1401,3.0,recommended,True,2761241,,,0,0,تامین کالای ملودی,A2REW,
43704737,,خیلی مخزن کک۰ک بود,9 دی 1401,4.0,recommended,True,2761241,,,0,0,مهدکودک نوین,AWFM3,
43632328,,خوب بود به یاد گذشته ,8 دی 1401,5.0,,True,2761241,,,1,0,مهدکودک نوین,AWFM3,
43593303,جنسش خوبه,جالبه,7 دی 1401,4.0,no_idea,True,2761241,,,1,0,سام تاپ,AP2HF,
43537767,عالی,خیلی عالیه حتما بخرید,5 دی 1401,5.0,recommended,True,2761241,['عالی'],['ندارد'],0,0,تامین کالای ملودی,A2REW,
43431665,,بسته بندیش بازبود و خراب خودشم بالاش چند جاش خم بود اصلا برا من یکی اوکی نبود ,3 دی 1401,1.0,not_recommended,True,2761241,,,0,0,تامین کالای ملودی,A2REW,
43415661,عالی سرگرمی خوبی بود,سرگرمی خوبی برای بچه ها بود ارزششو داره ,2 دی 1401,4.0,,True,2761241,,,0,1,تامین کالای ملودی,A2REW,
43386692,,"باحاله صداش 

",2 دی 1401,5.0,recommended,True,2761241,,,0,0,تامین کالای ملودی,A2REW,
43356348,,با سلام واسه کادو دادن‌ب بچه یه هدیه خوب باصرفه واسه‌والدین حسابی خوشحال هم میشن با تشکر دکتر حسنی شعاراز کرمانشاه,1 دی 1401,5.0,,True,2761241,,,0,0,تامین کالای ملودی,A2REW,
43354731,,عالی,1 دی 1401,5.0,,True,2761241,,,0,0,تامین کالای ملودی,A2REW,
43148502,,خوبه فقط مراقب باشيد لبه هاى تيزى داره ,25 آذر 1401,5.0,,True,2761241,,,0,0,تامین کالای ملودی,A2REW,
42935421,عالیه,بامزست توصیه میکنم.بچه ها خوششون میاد.نیاز به سوخت خیلی کمی داره.,20 آذر 1401,5.0,recommended,True,2761241,,,0,0,تامین کالای ملودی,A2REW,
42822840,,خیلی خوب بود,17 آذر 1401,5.0,,True,2761241,,,0,0,تامین کالای ملودی,A2REW,
42806877,قایق,برای من کار نکرد,17 آذر 1401,3.0,recommended,True,2761241,,,0,0,تامین کالای ملودی,A2REW,
42788615,قایق بخار,"عالیه واسه دخترم گرفتم وقتی روشن میشه کلی ذوق زده میشه.
ممنون از دیجی کالا",17 آذر 1401,5.0,,False,2761241,,,0,0,,,
42765191,قایق بخار,خوبه برا پسرم گرفتم دوسش داره سرگرم کنندس,16 آذر 1401,5.0,recommended,True,2761241,,,0,0,تامین کالای ملودی,A2REW,
42757222,,خیلی خوبه سرگرمی جالبی هست باقیمت مناسب ,16 آذر 1401,5.0,recommended,True,2761241,,,0,0,تامین کالای ملودی,A2REW,
42686391,,بسته بندی خوبی نداشت ولی خود قایق چیز جالبیه,14 آذر 1401,4.0,recommended,True,2761241,,,0,0,تامین کالای ملودی,A2REW,
42639280,,قشنگه بچه ها دوسش دارن جالبه,13 آذر 1401,4.0,recommended,True,2761241,,,0,0,تامین کالای ملودی,A2REW,
42485850,,خوبه,10 آذر 1401,4.0,no_idea,True,2761241,,,0,0,سام تاپ,AP2HF,
42423210,,سرعت جالبی نداره به نظر من خیلی ضعیفه,8 آذر 1401,2.0,not_recommended,True,2761241,,,0,0,تامین کالای ملودی,A2REW,
42357343,,قاشق نداشت,6 آذر 1401,3.0,,True,2761241,,,0,0,تامین کالای ملودی,A2REW,
42186355,,عالیه پسرمو سورپرایز کردم برای منم یه تجدید خاطره شد,2 آذر 1401,5.0,,True,2761241,,,0,0,تامین کالای ملودی,A2REW,
42160684,,خاطرات دهه شصت,1 آذر 1401,4.0,recommended,True,2761241,,,0,0,تامین کالای ملودی,A2REW,
42156921,,سرگرمی  جالب  و  عالیه  برا  بچه  ها,1 آذر 1401,5.0,,False,2761241,,,0,0,,,
42077660,رنگی که سفارش دادم نیاورد ,خوبه رنگی که سفارش دادم نیاورد,29 آبان 1401,3.0,no_idea,True,2761241,,,0,0,تامین کالای ملودی,A2REW,
41914942,ارزش خرید داره ,خیلی خوبه فقط یه خورده از چیزی که فکر میکردم کوچیک تر بود ,24 آبان 1401,5.0,recommended,True,2761241,,,0,0,تامین کالای ملودی,A2REW,
41840392,قایق بخار,بهترین چیزی که برای من ساختن,22 آبان 1401,5.0,,True,2761241,"['صدای زیاد', 'سرعت زیاد']",['سوخت زیاد'],0,0,تامین کالای ملودی,A2REW,
41791543,یعنی توووووووووووپ,یعنی توووووووووووپ حتما بگیر که عالیه,21 آبان 1401,5.0,,True,2761241,,,0,0,تامین کالای ملودی,A2REW,
41773863,,خوب بود ,21 آبان 1401,4.0,recommended,True,2761241,,,0,0,تامین کالای ملودی,A2REW,
41682786,,خیلی خوب و با کیفیت,18 آبان 1401,5.0,recommended,True,2761241,,,0,0,تامین کالای ملودی,A2REW,
41676937,,بچه ها دوسش داشتن,18 آبان 1401,4.0,recommended,True,2761241,,,1,0,تامین کالای ملودی,A2REW,
41656723,خیلی خوب بود,خیلی خوب بود ممنون از دیجی کالا ,18 آبان 1401,5.0,recommended,True,2761241,,,1,0,کیدزی,A7UZJ,
41645956,خوبه.,خیلی خوب و جالبه. حتما برای بچه ها بخرید.,17 آبان 1401,4.0,recommended,True,2761241,,,1,0,تامین کالای ملودی,A2REW,
41582945,خیلی سرگرم کننده,خوبه ولی لبه های تیزی داره باید جسب بزنی,16 آبان 1401,4.0,recommended,True,2761241,['جنس خوب'],['لبه تیز'],1,0,تامین کالای ملودی,A2REW,
41534387,,عالی,15 آبان 1401,4.0,recommended,True,2761241,,,1,0,تامین کالای ملودی,A2REW,
41497578,سرگرم کننده ,خوب و سرگرم کننده,14 آبان 1401,5.0,,True,2761241,"['قیمت مناسب', 'سرگرم کننده']",,1,0,تامین کالای ملودی,A2REW,
41436634,,خوب بود ,13 آبان 1401,4.0,,True,2761241,,,1,0,مهدکودک نوین,AWFM3,
41426531,,نه سرعت نه صدای مناسب ,12 آبان 1401,3.0,not_recommended,True,2761241,,"['اصلا کارکرد جالبی نداشت', 'حیف وقت و پول']",0,0,تامین کالای ملودی,A2REW,
41330468,,خیلی جالبه ,10 آبان 1401,5.0,,True,2761241,,,1,0,مهدکودک نوین,AWFM3,
41258029,,عالی دوران کودکیم زنده شده،چقدر خندیدم و لذت بردم.,9 آبان 1401,5.0,recommended,True,2761241,,,0,0,تامین کالای ملودی,A2REW,
41173878,,خوب,7 آبان 1401,3.0,recommended,True,2761241,,,1,0,گیتی افروز ,C3XMR,
41137288,,خوب بود راضی بودم,6 آبان 1401,3.0,recommended,True,2761241,,,0,0,تامین کالای ملودی,A2REW,
41068238,,عالی,4 آبان 1401,5.0,recommended,True,2761241,,,0,0,تامین کالای ملودی,A2REW,
40889309,,حس نوستالژیکی داره خوب و بدون مشکل راه اندازی شد,30 مهر 1401,5.0,recommended,True,2761241,,,0,0,کیدزی,A7UZJ,
40870093,نوستالژی ,مارو به دوران کودکی برد و حس خوبی داشت. خیلی هم راحت کار می کنه. ,30 مهر 1401,5.0,recommended,True,2761241,,,0,0,سام تاپ,AP2HF,
40723297,,خوبه,27 مهر 1401,4.0,recommended,True,2761241,,,0,0,تامین کالای ملودی,A2REW,
40719828,خیلی جالبه,جالب و سرگرم کننده.,27 مهر 1401,5.0,recommended,True,2761241,,,0,0,سام تاپ,AP2HF,
40490255,زیبا,بچه ها خوب باهاش بازی میکنن و دوستش دارن خصوصا اگه ببرن تو پارک و تو حوض بندازن که فضا زیاد باشه و با سرعت بیشتری بره ,22 مهر 1401,4.0,recommended,True,2761241,,,0,0,تامین کالای ملودی,A2REW,
40332207,,همونی بود که میخواستیم,18 مهر 1401,5.0,recommended,True,2761241,,,0,0,تامین کالای ملودی,A2REW,
40103931,معمولی,معمولی,12 مهر 1401,3.0,,True,2761241,['معمولی'],['معمولی'],0,0,تامین کالای ملودی,A2REW,
39811239,,نسبت به قیمتش ارزش خرید داره ,5 مهر 1401,3.0,recommended,True,2761241,,,0,0,سام تاپ,AP2HF,
39765373,خیلی خوبه,منو یاد دهه ۶۰انداخت یاد بچه گیهام خوب کار میکنه ,4 مهر 1401,5.0,,True,2761241,,,0,0,تامین کالای ملودی,A2REW,
39652728,,"عالیه تا الان دوتا سفارش دادم
",2 مهر 1401,5.0,recommended,True,2761241,,,0,0,تامین کالای ملودی,A2REW,
40265614,توصیه میکنم,از نظر کیفیت با بقیه هم از نظر قیمت و کیفیت ساخت بهتر از بقیه هستش,16 مهر 1401,1.0,recommended,True,2761241,"['لعاب رنگ', 'کیفیت بالا', 'از نظر قیمت مناسب تر از بقیه']",,0,0,تامین کالای ملودی,A2REW,
39523876,خوب بود نوستالژیک,تشکر,30 شهریور 1401,5.0,,True,2761241,,,0,0,تامین کالای ملودی,A2REW,
39492533,خیلی خوبه برای بچها,برای خواهر کوچیکم خریدم و بسیار سرگرم کنندس :),29 شهریور 1401,4.0,recommended,True,2761241,['زود روشن میشه '],,0,0,تامین کالای ملودی,A2REW,
39426397,,خیلی خوب بودش راضی بودم ,28 شهریور 1401,5.0,,True,2761241,,,0,0,تامین کالای ملودی,A2REW,
39215489,عالي,كاملاً مشابه عكس ها,23 شهریور 1401,5.0,recommended,True,2761241,,,0,0,تامین کالای ملودی,A2REW,
39131062,چیز با حالیه,"همیشه چیزا خوب مثل این قایق برای ما بفرستید 
تا خرید بیشتری داشته باشیم",21 شهریور 1401,5.0,recommended,True,2761241,,,0,0,تامین کالای ملودی,A2REW,
39124132,خوبه راضیه,برا داداش کوچیکم گرفتم راضیه فقط اینکه همون قاشقی که توش الکل میریزم باید خم باشه تا قشنگ گذاشته بشه سر جاش و الکل توش نریزه بیرون ک خودم براش خمش کردم درست شد,21 شهریور 1401,4.0,recommended,True,2761241,,,0,0,تامین کالای ملودی,A2REW,
39112868,عالی عالی عالی بود ,عالی عالی عالی ,21 شهریور 1401,4.0,recommended,True,2761241,,,0,0,سام تاپ,AP2HF,
38999679,,"خوب بود
ایراد ساخت نداشت
مثل قدیما
فقط باید از ژل‌آتش زا استفاده کنید",18 شهریور 1401,4.0,recommended,True,2761241,,,0,0,سام تاپ,AP2HF,
38850790,پت پت پت,صداش باحال بود و اینکه تولید ایران و لایک داره,14 شهریور 1401,5.0,recommended,True,2761241,['با حال بود'],,0,0,تامین کالای ملودی,A2REW,
38697176,,عالی و خاطره ساز ,11 شهریور 1401,3.0,recommended,True,2761241,,,0,0,سام تاپ,AP2HF,
38624008,,هر کاری میکنم روشن نمیشه و کار نمیکنه,9 شهریور 1401,2.0,no_idea,True,2761241,,,0,0,گالری چهره پرداز رخ,CUGYR,
38425949,خیهی خیلی خوب وراضی,خیلی خوب برای داداشم خردیم,4 شهریور 1401,5.0,,False,2761241,"['سرگرمی\r', 'اهنی']",,0,0,,,
38391828,,قبلا گرفته بودم تند وتیز بود، ولی این اصلا حال تکون خوردن نداره,3 شهریور 1401,3.0,not_recommended,True,2761241,,,0,0,روژیاپ,6YKJE,
38378008,,عالی,2 شهریور 1401,5.0,recommended,True,2761241,,,0,0,تامین کالای ملودی,A2REW,
38241077,,عالی بود  مخصوصا تنوع رنگش,30 مرداد 1401,5.0,recommended,True,2761241,,,0,0,کیدزی,A7UZJ,
38058748,,"خیلی معمولی همون چیزی ک تو عکس میبینید 
",25 مرداد 1401,3.0,,True,2761241,,,0,0,تامین کالای ملودی,A2REW,
37995535,,خیلی بنجولِ,24 مرداد 1401,1.0,,True,2761241,,,0,0,تامین کالای ملودی,A2REW,
37986899,,خوب بود پسرم دوست داشت,24 مرداد 1401,4.0,,True,2761241,,,0,0,تامین کالای ملودی,A2REW,
37895920,,نسبت به قیمت خوبه,21 مرداد 1401,4.0,,True,2761241,,,0,0,سام تاپ,AP2HF,
37786149,,جالبه. ولی به درد بازی نمیخوره زیاد. ,18 مرداد 1401,3.0,no_idea,True,2761241,,,0,0,تامین کالای ملودی,A2REW,
37743169,خوب,سرگرم کننده و نوستالژی ,17 مرداد 1401,4.0,recommended,True,2761241,,,0,0,سام تاپ,AP2HF,
37696166,عالی,واقعا قایق جالبی بود من داخل قاشقش آتش زن ریختم و روشن کردم,16 مرداد 1401,5.0,recommended,True,2761241,,,0,0,سام تاپ,AP2HF,
37662071,جالبه برای بچه ها,جالبه برای بچه ها,15 مرداد 1401,4.0,,True,2761241,,,0,0,تامین کالای ملودی,A2REW,
37579115,عالی راضی هستم,جنس خوبی داره و یه کم بزرگتر از ذهنیت من بود,12 مرداد 1401,5.0,recommended,True,2761241,,,0,0,سام تاپ,AP2HF,
37574063,,خوبه اما متاسفانه رنگ مورد نظر من نبود و دیجی کالا به انتخاب خودش فرستاد,12 مرداد 1401,4.0,,True,2761241,,,0,0,سام تاپ,AP2HF,
37504020,,اسباب بازی قایق بخار خیلی عالیه ,10 مرداد 1401,5.0,recommended,True,2761241,,,0,0,تامین کالای ملودی,A2REW,
37455242,,عالی,9 مرداد 1401,5.0,,True,2761241,,,0,0,تامین کالای ملودی,A2REW,
37368708,,"اسباب بازی جذابی بود
پسرم دوسش داشت",6 مرداد 1401,3.0,recommended,True,2761241,,,1,0,سام تاپ,AP2HF,
37324850,,قیافش و بسته بندی قشنگه چیزایی که تو سایت بود همراهش داشت رنگش خوبه هنوز وقت نکردم امتحانش کنم پسرم آب بازی دوست داره امیدوارم خوشش بیاد,5 مرداد 1401,4.0,recommended,True,2761241,,,0,0,سام تاپ,AP2HF,
37225515,خرید این محصول را توصیه میکنم,صدای باحالی داره,2 مرداد 1401,5.0,,True,2761241,"['صدا', 'فلزی', 'راه اندازی آسان']",,0,0,تامین کالای ملودی,A2REW,
37198816,قایق,اقلام همراه کامل نبود کاملاً معلوم بود جعبش رو باز کرده بودن و یه چیزایی کم بود فقط قایق توش بود و یه قطره چکان,1 مرداد 1401,1.0,not_recommended,True,2761241,['زیبایی '],,0,0,تامین کالای ملودی,A2REW,
46018672,,نخ معمولی. بدک نیس,3 اسفند 1401,3.0,no_idea,True,7505184,,,0,0,باز بازی,ANMMS,
35356760,جنس خوبی نداره,اصلا راضی نبودم کاملا بی کیفیت مرجوع کردم,10 خرداد 1401,2.0,not_recommended,True,7505184,,,1,0,تیکو پلاس,CGHYG,
32733922,ظاهرش پلاستیک مقاومی نیست,ظاهرش پلاستیک مقاومی نیست,23 اسفند 1400,3.0,no_idea,True,7505184,,,1,0,تیکو پلاس,CGHYG,
54267869,,برای پسرم خریدم خیلی خوشش اومد فقط کاش بزرگتر باشه,12 مهر 1402,4.0,recommended,True,11276899,,,0,0,گردآوران,C9R9D,
53902167,فیجت ضد استرس,خیلی گوگولی و با حاله دوسش دارم واقعا قیمتشم مناسبه و ضد استرسه,30 شهریور 1402,5.0,recommended,True,11276899,,,0,0,گردآوران,C9R9D,
52891096,توصیه میکنم ,توصیه میکنم ,31 مرداد 1402,5.0,recommended,True,7716537,,,0,0, آرمین تویز,EWPUT,
51906156,بزرگ و محکم,بزرگ و محکم,31 تیر 1402,5.0,recommended,True,7716537,,,0,0, آرمین تویز,EWPUT,
51855668,ایراد در چرخ ها,قیمت مناسب ولی خودرو شش چرخ هست و متاسفانه چرخ های وسط روی هواست و نمیچرخه و پسر من به این موضوع نچرخیدن چرخ حساسه و انداخت یه کنار ولی مرجوع نکردم ناراحت نشه ضمنا قیمتش مناسبه و ارزش مرجوع کردن نداره,29 تیر 1402,2.0,not_recommended,True,7716537,,,0,0, آرمین تویز,EWPUT,
51308973,بنز G63 amg 6×6,ماشین خوشگل و بزرگی بود,15 تیر 1402,5.0,recommended,True,7716537,,,1,0, آرمین تویز,EWPUT,
51232580,,بسیار بزرگ و خوب و مقاوم بود و خوشگل ارزش خرید دارد پسرهای بنده که دوست داشتند,13 تیر 1402,5.0,recommended,True,7716537,,,0,0,فروشگاه دنیای بازی,ACNGA,
50944894,,کیفیت عالی و قیمت مناسب ,6 تیر 1402,5.0,recommended,True,7716537,,,0,0,فروشگاه دنیای بازی,ACNGA,
50371959,کیفیت,خوبه، قدرتی نیست,23 خرداد 1402,4.0,recommended,True,7716537,,,0,0,فروشگاه دنیای بازی,ACNGA,
49287860,,خوبه اما ساده است قدرتی نیست,25 اردیبهشت 1402,4.0,,True,7716537,,,0,0,گلچینه,AXP34,
48187119,,عالیه ماشین محکم خوبه ,24 فروردین 1402,4.0,recommended,True,7716537,,,0,0,گلچینه,AXP34,
47941007,,نسبت به قیمت بد نبود,19 فروردین 1402,3.0,recommended,True,7716537,,,0,0,فروشگاه دنیای بازی,ACNGA,
45740927,,خوب,26 بهمن 1401,4.0,,True,7716537,,,0,0,پکاوج,A7Z5J,
45203617,,نسبت به قیمتش خوبه.,13 بهمن 1401,4.0,recommended,True,7716537,,,0,0,پکاوج,A7Z5J,
45196812,ماشین بازی مدل مرسدس,ازهمه نطر عالی بخرید واسه کودکان لذت ببرن,13 بهمن 1401,5.0,recommended,True,7716537,,,0,0,پکاوج,A7Z5J,
45159562,عالی هست,با این قیمت برای بازی بچه عالی والا,12 بهمن 1401,5.0,recommended,True,7716537,"['قیمت ', 'کیفیت نسبتا خوب', 'سایز بزرگ']",['ندارد'],0,0,پکاوج,A7Z5J,
44768631,,خیلی خوبه.. با قیمت 45 تمن الان پفک نمیدن.. ماشین خوشگل ..بزرگ و باکیفیتیه,3 بهمن 1401,5.0,recommended,True,7716537,,,0,0,پکاوج,A7Z5J,
44714509,,خوب,2 بهمن 1401,4.0,,True,7716537,,,0,0,پکاوج,A7Z5J,
43664330,خوبه,"بزرگه
کیفیت معمولی
به نسبت قیمت می ارزه",8 دی 1401,4.0,,True,7716537,,,0,0,پکاوج,A7Z5J,
43055376,عالی,بچه ها خیلی دوسش دارن,23 آذر 1401,5.0,recommended,True,7716537,['محگم'],,0,0,پکاوج,A7Z5J,
42839806,,اصلا نخرید که از خریدتون پشیمون میشید,18 آذر 1401,1.0,not_recommended,True,7716537,,,0,0,پکاوج,A7Z5J,
42111476,ماشین,بسیار محکم ,29 آبان 1401,4.0,recommended,True,7716537,,,0,0,پکاوج,A7Z5J,
41486835,عالی,خیلی بزرگه و کیفیت خوبی داره و ظاهر قشنگی داره,14 آبان 1401,5.0,recommended,True,7716537,,,0,0,پکاوج,A7Z5J,
41345421,ماشین اسباب بازی,خیلی توصیه می شود,11 آبان 1401,5.0,recommended,True,7716537,['بزرگ ، محکم ، قیمت مناسب'],,0,0,پکاوج,A7Z5J,
35728863,خوبه,دیدم قیمتش گرون کرده بابا بخدا این قیمت هم زیاد بود سی تومن گرون تر شده,21 خرداد 1401,3.0,recommended,True,7716537,,,0,0,اسباب بازی نیما,AHM55,
53045762,,"هزار تومنم نمیارزه
بادکنک پرس شده.انقدر نازکه که فشارش میدی انگار میخواد بترکه",5 شهریور 1402,1.0,not_recommended,True,6295254,,,0,0,بازرگانی سلامت پوست,CC6TD,
51164806,,بدترین فیجتی که دیدم,11 تیر 1402,1.0,not_recommended,True,6295254,,,0,0,رحنما,DZDSJ,
46517029,,من یه فیجت شهرمون خریدم ۳۵ خدای جنس بود الان اینو خریدم برای مهتابی بودنش ولی وقتی رسید به دستم جنسش اصلا خوب نبود,13 اسفند 1401,1.0,not_recommended,True,6295254,,,0,0,رحنما,DZDSJ,
38053158,,شب تابه ولی فکر میکردم توش اب باشه اما توش هواس و چسبید به سقف دیگه نیفتاد پایین ولی خوبه,25 مرداد 1401,4.0,recommended,True,6295254,,,0,0,دیااکو بار,C9C45,
27078132,عالی,"عالی این توپ پرتابی هستش نه نرمالو یا لهشو که دوستان انتظار چسبندگی یا ... دارن 
این محصول توپ پرتابی هست که تو کم کردن استرس خیلی تاثیر گذار هست و تو جایی تاریک خیلی خوبه و حال میده مرسی از دیجی کالا که این محصول رو موجود کرده",9 آبان 1400,5.0,,False,6295254,,,0,1,,,
26285614,افتضاح,بسیار بی کیفیت،گران,16 مهر 1400,0.0,not_recommended,True,6295254,,['بی کیفیت، اصلا ارزش خرید نسبت به قیمت نداره'],1,2,طهران لوکس کالا,D4HXF,
26732275,با این قیمت توصیه نمی شود,باین قیمت اصلا توصیه نمی شود,29 مهر 1400,1.0,not_recommended,True,6295254,['هيچ'],"['قيمت گران\r', 'كم نور']",6,2,طهران لوکس کالا,D4HXF,
54391975,,خوب ,15 مهر 1402,3.0,recommended,True,11281918,,,0,0,آرمان پرداز,C5FS9,
54175868,عالی بود ,ممنون از دیجی کالا ,9 مهر 1402,4.0,recommended,True,11281918,,,0,0,آرمان پرداز,C5FS9,
54116734,,از عکسش کوچکتر بود,7 مهر 1402,3.0,recommended,True,11281918,,,0,0,آرمان پرداز,C5FS9,
53876274,,به قیمتش خوبه,29 شهریور 1402,5.0,recommended,True,11281918,,,0,0,آرمان پرداز,C5FS9,
53554800,خیلی روان و خوش قیمت,خیلی روبیک خوبیه رنگش پلاستی کی نیس و برای حرفه ای ها میتونه خیلی خوب باشه خلاصه خوش قیمت هم هست.,19 شهریور 1402,5.0,,False,11281918,"['جنس خوب\r', 'خوش رنگ\r', 'خوش قیمت\r', 'روان']",,0,0,,,
52814863,مکعب روبیک,به نسبت قیمت کیفیت خوبی دارد,28 مرداد 1402,5.0,recommended,True,11281918,,,0,0,فکرچین,CCJYV,
52291620,عالیه خیلی روونه,عالیه,12 مرداد 1402,5.0,recommended,True,11281918,,,0,0,آرمان پرداز,C5FS9,
52193063,,روان و خوب,9 مرداد 1402,4.0,recommended,True,11281918,,,0,0,فکرچین,CCJYV,
49471645,بی نظیر,عالی خیلی خوبه من ۱۳۸ گرفتم,31 اردیبهشت 1402,5.0,,False,11281918,,,2,0,,,
46543656,,در حد معمولی بود کیفیتش,14 اسفند 1401,4.0,,True,6996431,,,0,0,رویا کاغذی,6XHN5,
45435849,کیفیت خوب,در کل ارزش خرید دارد,18 بهمن 1401,5.0,,True,10253882,,,1,0,آلتین آی,6YA9F,
12237656,دور از انتظار ,"قبلا مدل وسایل نقلیه این جورچین را خریدم که کیفیت خوبی داشت
اما قطعات پازل این مدل در محل اتصال بد طراحی شده و برای همین در اولین نوبت استفاده چندتایی از پازل ها شکستن",6 مهر 1399,3.4,no_idea,True,2961568,,,0,0,تک بوک,CAPC5,
52591024,,خیلی خوشگله... راحت اب میشه.. برای اب بازی خیلی مناسبهههه,21 مرداد 1402,5.0,recommended,True,1663358,,,1,0,آتاپر,DHGMY,
52540407,,بیشتر بادکنک ها پاره بود,20 مرداد 1402,1.0,not_recommended,True,1663358,,,0,0,رحمان فشفشه,DSZ69,
52523850,خیلی خوب,من همین محصول رو از سوپر مارکت با دوبرابر قیمت خریدم,19 مرداد 1402,5.0,recommended,True,1663358,,,0,0,آتاپر,DHGMY,
52501112,,سرگرم خوبیه,18 مرداد 1402,5.0,recommended,True,1663358,,,0,0,شادینو,A5JN6,
51794547,خوبه,بچه ها دوستش دارن,28 تیر 1402,4.0,recommended,True,1663358,,,0,0,شادینو,A5JN6,
51173595,,برای تفریح و سرگرمی بچه ها عالیه,12 تیر 1402,3.0,recommended,True,1663358,,,0,0,تحریر ملل,CSPVE,
51138649,,خوب بود از سه تا دسته کلا یکی از بادکنک ها سوراخ بود,11 تیر 1402,3.0,,False,1663358,,,0,0,,,
50959185,,جالب بود,6 تیر 1402,3.0,recommended,True,1663358,,,0,0,تحریر ملل,CSPVE,
50794575,خیلی عالی,به شدت توصیه میکنم برای بچه هاتون بگیرید,2 تیر 1402,5.0,recommended,True,1663358,,,0,0,لاولی لایف,CJZ2C,
50571150,جالبه,جالبه,28 خرداد 1402,5.0,recommended,True,1663358,,,1,0,لاولی لایف,CJZ2C,
50530211,خیلی قیمت مناسب بود,عالی بود کارایی داره برای بچه ها بخرید برای بچه ها ,27 خرداد 1402,5.0,recommended,True,1663358,,,1,0,بهلاین,AMY6C,
50526889,,خوب بود توصیه می کنم ,27 خرداد 1402,5.0,recommended,True,1663358,,,1,0,تحریر ملل,CSPVE,
50511490,بادکنک ابی,خوب بود عااالی,26 خرداد 1402,5.0,recommended,True,1663358,"['زیاد', 'سوراخ کم داشت', 'جنس', 'کش.']","['سوراخ داشت', 'کوچک']",0,0,تحریر ملل,CSPVE,
50159901,,بصرفه و سرگرم کننده ,18 خرداد 1402,5.0,recommended,True,1663358,,,1,0,تحریر ملل,CSPVE,
48608567,,خوبه کاملا اصلیه با بسته بندی عالی من از یه جا دیگه گرفته بودم فیک بود و کیفیتش خیلی افتضاح بود ولی این حرف نداره کیفیتش عالیه,5 اردیبهشت 1402,5.0,recommended,True,1663358,,,0,0,تم تولد فراهانی,AHE2W,
47321594,بد نیست,سرگرم کننده و خوب بود اما یه سری مشکلات داشت اگه از همین بادکنکا تعداد زیاد بخرید خودتون آب کنید ارزشش بیشتره بنظرم,29 اسفند 1401,4.0,,True,1663358,"['خوب بود سری آب شد ', 'جنس بادکنکش بد نبود', 'رنگاش خیلی ناز بودن']","['بعضی از بادکنکا سوراخ بود', 'رابطی که به شلنگ وصل میشد کوچیک بود']",1,0,شادینو,A5JN6,
46797408,بادکنک آبی,بسیار خوب بود ,18 اسفند 1401,5.0,,True,1663358,,,0,0,شادینو,A5JN6,
45390076,,عالیه,17 بهمن 1401,5.0,recommended,True,1663358,,,0,0,بهلاین,AMY6C,
44197493,,از نظر من عالی بود ,21 دی 1401,5.0,recommended,True,1663358,,,1,0,فروشگاه تهران کالا,AD2GG,
43735089,جالب,هنوز با اینا بازی نکردم،ولی چک کردم سالم بودن,10 دی 1401,5.0,,True,1663358,,,1,0,بهلاین,AMY6C,
34726976,عالی,بسیار عالی,22 اردیبهشت 1401,5.0,recommended,True,1663358,,,1,0,تولد لند,CJAGK,
31327220,,بادکنکاش کوجیکه برا بچه ها خریدم راضی ان,22 بهمن 1400,3.0,recommended,True,1663358,,,2,0,رحمان فشفشه,DSZ69,
29728863,,خیلی خوب است,15 دی 1400,5.0,recommended,True,1663358,,,1,0,جی بی کالا,5A725,
20969590,بادکنک,برای بچه ها تو تابستون عالیه اما قیمتش هر روز بالاتر میره,29 اردیبهشت 1400,0.0,recommended,True,1663358,,,1,0,بازرگانی حانیه,CX9JZ,
16688819,راضی,قبلا گرفتم راضی بودم ،سرگرمی جالبیه،امیدوارم کیفیتش مثل سابق باشه,12 بهمن 1399,3.0,recommended,True,1663358,,,0,0,جی بی کالا,5A725,
9064162,,بازی بامزه ایه و برای یکبار امتحان بد نیست,16 خرداد 1399,3.0,no_idea,True,1663358,,,0,0,کودک پارسی,AHVYF,
4540105,بدک نیست,خوبه بدک نیست,18 آبان 1398,3.0,,False,1663358,,,0,0,,,
1033972,ماسک بی کیفیت,اصلا کیفیت نداره. همون روز  اول اتصالاتش از هم جدا شد!,30 مرداد 1395,1.8,,False,159406,,,1,0,,,
49910878,,نسبت به جنس کاغذی خیلی بصرفه و بادوام میباشد,13 خرداد 1402,4.0,recommended,True,3665350,,,0,0,نیلان,9NKMJ,
